id,username,created_at,lng,lat,text
1518417114373132288,TomerPeretzart,Mon Apr 25 02:30:25 +0000 2022,-118.4119065,34.0207895,@BLKPRLStudios @KampKilmer @baekcreative @valkilmer Honored to be!!!
1518417115073720320,iminfectious,Mon Apr 25 02:30:25 +0000 2022,-95.44648649999999,29.838495,@mmeans40 Praying for complete healing. 🙏🙏🙏🙏
1518417115769978885,TylrDennis,Mon Apr 25 02:30:25 +0000 2022,-84.433106,33.7671945,Heat take over!
1518417117581701120,MrAcosta2U,Mon Apr 25 02:30:26 +0000 2022,-117.98236600000001,34.0023805,U wanna change ur life I suggest a bricc of fentanyl
1518417119163019264,KgKathryn,Mon Apr 25 02:30:26 +0000 2022,-121.469664,38.561722,OMG these r real CONSPIRACY THEORISTS these r such scary times👹👺‼️
1518417119469137920,addisuns,Mon Apr 25 02:30:26 +0000 2022,-122.51593600000001,47.229863,@HobbitHeathen Lol I guess that counts
1518417120668774400,KenPenders,Mon Apr 25 02:30:27 +0000 2022,-118.4119065,34.0207895,@IdiottArandom Define success. Sonic is far from my greatest success when I look at my 3 children my wife &amp; I raise… https://t.co/NIXkdKFzQc
1518417120664723459,VictorGreggHale,Mon Apr 25 02:30:27 +0000 2022,-83.3858125,42.658766,"@mememe366 @Sumoslammers1 @ImThatGuyPal99 @Moreapt @nytimes I mean, if that's all the mind can muster, a single wor… https://t.co/CCiWdXpfo2"
1518417121159569409,dicey631,Mon Apr 25 02:30:27 +0000 2022,-74.15394699999999,40.572376000000006,@JamesAGagliano @peterschweizer Eric Adams is full of crap
1518417121428004864,drscotthaydon,Mon Apr 25 02:30:27 +0000 2022,-97.754724,30.323345500000002,@MMGOLFSTUDIOS There’s plenty of room for people that can drink 10 beers and shoot 72. Guaranteed fun!
1518417121365082116,nejsnave,Mon Apr 25 02:30:27 +0000 2022,-79.2725695,43.629311,thank you so much yet again john!! 🙏💙🌞 much gratitude.
1518417122250174464,ScubaSteve3560,Mon Apr 25 02:30:27 +0000 2022,-83.804475,27.698681999999998,"@restingbfacexo Teeth, nose, lips and injections"
1518417122724040706,thejoeyway,Mon Apr 25 02:30:27 +0000 2022,-100.0768885,31.1688935,Dude did a 7 year bid instead of snitching on Rowdy and his gang for less time. Shmurda can speak on snitches for t… https://t.co/YSLnUUh1RG
1518417122942017536,rdsathene,Mon Apr 25 02:30:27 +0000 2022,-118.4119065,34.0207895,@american_tatty @CarlZha Because he's good and cool
1518417121419546625,travelingteach_,Mon Apr 25 02:30:27 +0000 2022,-111.54702900000001,39.499762000000004,It's the last day of #NationalParkWeek and I spent it at @zionnps - what's your favorite #nationalpark?… https://t.co/TowkeZ9gw7
1518417126188478464,cathiebun,Mon Apr 25 02:30:28 +0000 2022,-117.0226945,38.502147,@Biapmad @MillieMall @chalkymacalpi @FreddieHoudini @Biscuit_Meow @AlvinASBO @patmirabelli @lena_valentin_ @frisky9… https://t.co/LkaYBhzYUD
1518417128554176519,michaeljhenley,Mon Apr 25 02:30:28 +0000 2022,-75.117998,40.0048655,Sigh
1518417128927469571,officialamotion,Mon Apr 25 02:30:29 +0000 2022,-76.87555556,40.26972222,"Just posted a photo @ Harrisburg, Pennsylvania https://t.co/pYMPTdTVre"
1518417129988579330,ScaRlett__DevIL,Mon Apr 25 02:30:29 +0000 2022,-97.3435725,38.0354705,@theHetal Thanks for the gift
1518417130374447105,DentonFerry,Mon Apr 25 02:30:29 +0000 2022,-92.52244363,36.29234135,Another beautiful sunset @ #DFRV @ Denton Ferry RV Park &amp; Luxury Cabin Rental https://t.co/5TFNdrYaib
1518417130856853505,BaniKinbaku,Mon Apr 25 02:30:29 +0000 2022,-80.1226195,26.721896,"Landed back in Florida. Already hate the warm sticky mugg-iness our area gives us🙄 ugh, a month and I'll be leaving again soon❤"
1518417130579914752,WalkerDillon7,Mon Apr 25 02:30:29 +0000 2022,-112.4249755,33.4128725,"The same people telling me “you’ll find someone, it just takes time.” Are the same people who went through a severe… https://t.co/H7IETiNvOc"
1518417131045539840,iHitCurves,Mon Apr 25 02:30:29 +0000 2022,-72.54558449999999,42.1130625,Wow dude
1518417132597379072,JDTX2020,Mon Apr 25 02:30:29 +0000 2022,-79.85736349999999,36.090396999999996,"@hulu_support I rebooted the system, and it's working so far ✅"
1518417133860003848,JodyTipton1117,Mon Apr 25 02:30:30 +0000 2022,-88.7755885,30.404948,"I swear if there isn't a book titled ""How to text your ex"" written with @johnnydepp texts its a huge missed opportu… https://t.co/MfE8gbbHJl"
1518417134388490244,iPleaseHimVery_,Mon Apr 25 02:30:30 +0000 2022,-95.44648649999999,29.838495,I was your bottom bitch 😩
1518417136393277440,homunculusdick,Mon Apr 25 02:30:30 +0000 2022,-87.732013,41.8335845,barry's back
1518417137118765057,DKramer_,Mon Apr 25 02:30:30 +0000 2022,-122.3306025,47.614817,@CespedesBBQ 5. It was Angel
1518417137349578761,gavinwaple,Mon Apr 25 02:30:31 +0000 2022,-81.393653,28.6648035,@Coaster365 Great seeing you again today!
1518417136850329601,xlizmv,Mon Apr 25 02:30:30 +0000 2022,-117.930841,34.0389395,Got that drank #domingo https://t.co/7qyFBlgjqM
1518417137479655430,FlassKnows,Mon Apr 25 02:30:31 +0000 2022,-73.86085700000001,40.944567500000005,Today was a good day https://t.co/BnGCIZ9pIk
1518417138054270977,_thatGIRLDeyana,Mon Apr 25 02:30:31 +0000 2022,-78.8954405,35.9909825,i got a headache😩
1518417139362897920,Safizetosay,Mon Apr 25 02:30:31 +0000 2022,-97.754724,30.323345500000002,@MorbidlyGay_ @Space_Man_Spiff @c3nric I'm level 4 and only play as a xenomorph please inv me
1518417139841085446,notorious_jcp,Mon Apr 25 02:30:31 +0000 2022,-98.5406515,29.417501,@yeahrightgirlhg @libertythot_ @rondeaulivia bro fr SAME
1518417139979505665,smilez216,Mon Apr 25 02:30:31 +0000 2022,-81.705467,41.495939500000006,@MadMattZzz He seems like a really dope person
1518417140600168448,Without_Cease,Mon Apr 25 02:30:31 +0000 2022,-81.6594095,35.103567,"Squaaad! Ups and downs, but growth! Ready for the next one! 🖤💛#ruinthegame @TeamCurry https://t.co/iF3nKuz6vi"
1518417142256963590,MilestonesMotor,Mon Apr 25 02:30:32 +0000 2022,-77.60468399999999,41.1179365,Oh man! The Mud Lane connection is going big-time! Super pumped for the Hirschman clan!
1518417142596739073,ChuckMetzer,Mon Apr 25 02:30:32 +0000 2022,-77.60468399999999,41.1179365,"@CGasparino I am taking a wild guess, but I bet you get paid by the shorts to troll $AMC ! It’s not going to work Assparino!"
1518417142722416640,Hideminy,Mon Apr 25 02:30:32 +0000 2022,-73.98911119,40.77832353,Just posted a photo @ Riverside Park South https://t.co/0aG9FIQNqL
1518417142848245760,SoCalPatriot56,Mon Apr 25 02:30:32 +0000 2022,-117.4213805,34.5486185,“I’ve been slowly developing a paranoia about hospitals” W. D. Hamilton ... https://t.co/3IFoixjpHL via @YouTube
1518417143041298437,VosCuervo,Mon Apr 25 02:30:32 +0000 2022,-97.754724,30.323345500000002,People couldn’t graduate at my high school if they had lunch debt … not them failing school … they didn’t want to f… https://t.co/cSorQpz7As
1518417143728992257,GARYMDYMSKI,Mon Apr 25 02:30:32 +0000 2022,-115.223125,36.232915,#VegasBornLooks like Whitecloud pushed the Sharks player into Thompson. Sharks lead 1-0
1518417144559583240,HappyDreams101,Mon Apr 25 02:30:32 +0000 2022,-85.2269245,42.308297,Lightning bug
1518417144530280448,Tazmarac,Mon Apr 25 02:30:32 +0000 2022,-84.46133850000001,33.452588,@PoliticallyHack @darnelldawson72 @jjarvrocks @OccupyDemocrats And Trump was ordered to turn over his taxes.
1518417145121718273,bizerbizerrides,Mon Apr 25 02:30:32 +0000 2022,-68.98470499999999,45.188407,"@inqdragon2 However I express it, it’s BIG, Ann.. I can’t help myself! https://t.co/eJmpn57MfP"
1518417145713016833,AHajduczok,Mon Apr 25 02:30:33 +0000 2022,-75.117998,40.0048655,@ETSshow @gretchemaben @DoctorVig @PedsHemeDoc @DocWithBowtie @SamirShahMD @aoglasser @ShikhaJainMD @WrayCharles… https://t.co/FJPzDyiPxA
1518417146417541121,AU_Careers,Mon Apr 25 02:30:33 +0000 2022,-115.1398296,36.1699412,"On our team, you will play a vital role. You will secure and care for the people and businesses in Las Vegas, NV fo… https://t.co/kImjtapuud"
1518417146589728768,MarkDavidAnder9,Mon Apr 25 02:30:33 +0000 2022,-71.1800995,41.9708495,@DearAuntCrabby That he believes tanning his junk sack will finally make him a real man https://t.co/6RmDWaaRSc
1518417147524902912,SourSportsLivie,Mon Apr 25 02:30:33 +0000 2022,-122.2302225,38.114777000000004,@soursrodrigo i sometimes hate this platform. thanks to toxics you just talked about. like you said they do need to… https://t.co/FVDJwozMt3
1518417148124663808,Sidewinder22651,Mon Apr 25 02:30:33 +0000 2022,-119.827182,39.512436,@Cath74Kat Cause it's the greatest show on earth.
1518417149521547268,bigtexdan7,Mon Apr 25 02:30:33 +0000 2022,-100.0768885,31.1688935,@rebaslyricbot Yes You can Call me
1518417151169687553,__kokito_,Mon Apr 25 02:30:34 +0000 2022,-119.3195265,36.319486,@SilvioNot Just started 7
1518417152285437952,consumerknight,Mon Apr 25 02:30:34 +0000 2022,-116.9880225,32.85118,"@Juicetra @AkuDreams UK is 8 hours ahead of Pacific Time. So, if drops at 8 a.m. UK, that is midnight PT."
1518417153208164353,milkandchino,Mon Apr 25 02:30:34 +0000 2022,-117.851089,33.842863,The weather today was perfect
1518417154353385472,Jiffy_Jimmy,Mon Apr 25 02:30:35 +0000 2022,-82.3302695,29.673171500000002,@janninereid1 Why Sourpuss of course
1518417155250958336,1ZetaBlu_,Mon Apr 25 02:30:35 +0000 2022,-78.657837,35.8439815,@Freedom22BB That I don’t know
1518417155250737153,loraiinnn,Mon Apr 25 02:30:35 +0000 2022,-117.46269799999999,34.1081605,"planning on returning to the gym after taking a week off, idk why im anxious but im ready."
1518417155364212738,Teach1682,Mon Apr 25 02:30:35 +0000 2022,-76.7701715,39.344992,Yessss Worst Cooks in America is back.
1518417157092261888,elenaparent,Mon Apr 25 02:30:35 +0000 2022,-84.32731749999999,33.785068499999994,Real answer: “I just don’t really care that much about medically underserved populations and rural hospital closure… https://t.co/YYIvDQFBu0
1518417158048403456,Zippy_TMS,Mon Apr 25 02:30:35 +0000 2022,-115.223125,36.232915,Absolute Master Class of an ejection. Kyle Schwarber put on an absolute display here. Bravo!
1518417160422387712,HaileyLennonBTC,Mon Apr 25 02:30:36 +0000 2022,-119.70163600000001,34.429885,What did I do now?
1518417160481214466,mrbcpa99,Mon Apr 25 02:30:36 +0000 2022,-71.3543305,42.2855835,@TheAngryEpi I am sorry u are being harassed.  I follow you for the information u provide and for obvious strength… https://t.co/BZpYRvPCBQ
1518417160439222277,jemmawei,Mon Apr 25 02:30:36 +0000 2022,-73.9685415,40.780709,Met my friend's new kitty &amp; she fell asleep in my arms immediately I AM THE CAT WHISPERER!!!!!!!!! https://t.co/Q3U2lppiQk
1518417161160728578,marswuzhere_,Mon Apr 25 02:30:36 +0000 2022,-82.985772,39.9946835,@fuckzachb @gbaby_0327 Broooo! Stop 😩
1518417161811038209,harlemtoilegirl,Mon Apr 25 02:30:36 +0000 2022,-73.82313,42.08947,Who doesn’t love an old red barn!? ❤️#redbarn #barn #countryliving #upstateny #claremont #germantown #sunday… https://t.co/XisFRvvOrs
1518417162871922690,dogs4kerry,Mon Apr 25 02:30:37 +0000 2022,-82.5944365,27.524916,@AmericanIdol @musicbymikep Congratulations!
1518417163429683201,ladybirrrd,Mon Apr 25 02:30:37 +0000 2022,-114.03115,46.8791,@joshuajmoore I have to rewatch the last season!
1518417165963210757,flygirlchyna,Mon Apr 25 02:30:37 +0000 2022,-95.44648649999999,29.838495,I miss my baby
1518417167892418560,Monflash,Mon Apr 25 02:30:38 +0000 2022,-117.585658,33.859093,https://t.co/pc1YQkKcGRAdd the new playlist
1518417168500772868,WxFanaticCC,Mon Apr 25 02:30:38 +0000 2022,-100.0768885,31.1688935,Hail size check #wxtwitter #txwx https://t.co/JaTOy2RCwa
1518417168970485760,DeVineGoddess93,Mon Apr 25 02:30:38 +0000 2022,-81.705467,41.495939500000006,@ciaobellaja Trueeee it’s like the job I’m at now pays more than the hospital but I know long term it’s better to b… https://t.co/lT4rzSL238
1518417169394159616,PrlMike,Mon Apr 25 02:30:38 +0000 2022,-83.804475,27.698681999999998,Imma admit jordan poole playing wayyyy better than ja inna playoffs rn @all4rackss___ @Mikey1key
1518417168655781888,Holy_Coleyyyy,Mon Apr 25 02:30:38 +0000 2022,-100.901447,35.014856,📺: “I like 👍🏻 to picture Jesus in a tuxedo 🤵‍♂️ t-shirt ‘cause it says like ‘I wanna be formal but I’m here to part… https://t.co/vVc1cWqJ1d
